id_pagador,qtd_boletos,media_atraso,atraso_maximo,taxa_atraso,valor_total,ticket_medio,id_cnpj,cd_cnae_prin,uf,sacado_indice_liquidez_1m,cedente_indice_liquidez_1m,score_materialidade_evolucao,media_atraso_dias,indicador_liquidez_quantitativo_3m,share_vl_inad_pag_bol_6_a_15d,score_quantidade_v2,score_materialidade_v2
1d0764e195cfae9e212d8aec6a3d43fa203a5f507e794634789fb440697606c1,1,62.0,62.0,1.0,900.0,900.0,,,,,,,,,,,
1d2cfd891303bf1d6ec0923e4ff09bc3afefffa6360be41b5bb2609a7e527a93,1,2.0,2.0,1.0,1039.28,1039.28,,,,,,,,,,,
1d2dbe8faf9f7d91dfd3c1280dbf4970880344db9b64487d2e405dd917545435,1,2.0,2.0,1.0,1215.52,1215.52,,,,,,,,,,,
1d38978c6b21c90db24b70b6acba7d17a197bf9b3b8a5b99920f4c538e15e4bb,1,0.0,0.0,0.0,1890.09,1890.09,,,,,,,,,,,
1d389adc1dec8927dcc47df6f39bce7a31ffb7c5c27efd714b365679a6420e90,1,0.0,0.0,0.0,86000.9,86000.9,1d389adc1dec8927dcc47df6f39bce7a31ffb7c5c27efd714b365679a6420e90,4930202.0,TO,7250000000000000.0,8110000000000000.0,812.0,1.25e+16,810.0,3691.0,972.0,986.0
1d40ac5bc735282cb25358fcdb2fd9a21fe28c2f789cf4acfe1a025806d40412,1,2.0,2.0,1.0,220.74,220.74,,,,,,,,,,,
1d61e35d219833b9a12a6cc0719b40cd57d5720ca8a4ead0bf685a7db453fd3c,1,2.0,2.0,1.0,3806.4,3806.4,,,,,,,,,,,
1d67ccc02bc1a0babd9167e7b4c09cd84a3677ce9486cd2a466976395a5c1de0,3,0.0,0.0,0.0,12539.78,4179.926666666667,1d67ccc02bc1a0babd9167e7b4c09cd84a3677ce9486cd2a466976395a5c1de0,9521500.0,SP,9910000000000000.0,7480000000000000.0,940.0,1.7e+16,950.0,14751.0,981.0,988.0
1d6e068b0aa1b038028d55a81457b54968a99574f31aa0a787a363200886d7d5,1,1.0,1.0,1.0,286.52,286.52,,,,,,,,,,,
1d7ab8c9d3d54aaa5bf53a3a6839ff161afbded387aa012d5220d81ade6e3222,1,4.0,4.0,1.0,297.76,297.76,,,,,,,,,,,
1dc12c0d07532b7adbb8a617cf3d9c8b48bea96c6099153f3c1b4452597d5738,1,7.0,7.0,1.0,536.95,536.95,,,,,,,,,,,
1dc7f487589182025a51303353459e73fa366b3679d42ddcbdd1e2fd41ba07bb,1,0.0,0.0,0.0,486.25,486.25,,,,,,,,,,,
1dcd79e6bd2e1319fb728337931e407fa6026b40008387e7789e4e338aaf3bb2,1,4.0,4.0,1.0,2094.29,2094.29,,,,,,,,,,,
1dfd05750d948f2836af6d0c1357e91eaf213a8ba7f54707fa1b4d46e2dbedca,1,0.0,0.0,0.0,104.08,104.08,1dfd05750d948f2836af6d0c1357e91eaf213a8ba7f54707fa1b4d46e2dbedca,9420100.0,PR,9180000000000000.0,4.36e+16,833.0,171750.0,920.0,284.0,981.0,980.0
1e11cec424cdf2608515747e5c1d3c4181097e17be38ad46bfa35964b42a5429,1,0.0,0.0,0.0,1245.5,1245.5,1e11cec424cdf2608515747e5c1d3c4181097e17be38ad46bfa35964b42a5429,4742300.0,SC,9840000000000000.0,7130000000000000.0,965.0,258000.0,970.0,0.0,981.0,988.0
1e143de143d054d741d99bc7aaf1a1bf7e31894887a3e5a796a3cfda07151ba0,1,0.0,0.0,0.0,9432.0,9432.0,,,,,,,,,,,
1e333a23a6cd09dcf4e6189cde993327bef8926e638b2ef9b3b0b478bc3b36cf,1,0.0,0.0,0.0,1165.83,1165.83,1e333a23a6cd09dcf4e6189cde993327bef8926e638b2ef9b3b0b478bc3b36cf,4632001.0,RS,9050000000000000.0,9570000000000000.0,911.0,227600.0,940.0,0.0,958.0,988.0
1e3d4647f8d619e4e3e86f259ff87c7ab88cacf384a6b09a3e6be3af183a1ebe,1,0.0,0.0,0.0,670.46,670.46,,,,,,,,,,,
1e64eb5b40c5b14a4c51ceefd716fab9b66f494366f4b91e193d019923e35a79,1,0.0,0.0,0.0,2612.08,2612.08,1e64eb5b40c5b14a4c51ceefd716fab9b66f494366f4b91e193d019923e35a79,4644301.0,MG,9900000000000000.0,8780000000000000.0,948.0,2.34e+16,990.0,123.0,983.0,986.0
1e9e69976ff19ff952136463c25d9c559887cec129ea236ea8b8f86feb407f7e,69,4.246376811594203,62.0,0.6521739130434783,888567.39,12877.788260869565,1e9e69976ff19ff952136463c25d9c559887cec129ea236ea8b8f86feb407f7e,3240099.0,MG,7970000000000000.0,805134000000000.0,742.0,1.2e+16,920.0,22625.0,950.0,987.0
1ea897fb10958958d104b8529deefe3ca1f747b9aa42ffe71e41bc1a6581a254,1,0.0,0.0,0.0,1053.72,1053.72,,,,,,,,,,,
1eb54131e9be485a23ed07d6667917b3af068af42e26acce42a48cf4344938f2,1,0.0,0.0,0.0,623.12,623.12,,,,,,,,,,,
1eb85e4cebf2239d5721d45322f45dff390cbb1d29d77169bb91a6ce0a90bca9,1,1.0,1.0,1.0,302.49,302.49,,,,,,,,,,,
1ec31a4874b04649f267297aa69a407626dc0d963d0133453e6c56b83d7850eb,1,1.0,1.0,1.0,2448.0,2448.0,1ec31a4874b04649f267297aa69a407626dc0d963d0133453e6c56b83d7850eb,4782201.0,SP,9920000000000000.0,5660000000000000.0,963.0,207375.0,990.0,0.0,981.0,988.0
1ec543e1bc73db99dc9de6198b4441035e1f5b4a047af58b797415326a834b0a,1,0.0,0.0,0.0,657.13,657.13,1ec543e1bc73db99dc9de6198b4441035e1f5b4a047af58b797415326a834b0a,4781400.0,PR,847583000000000.0,1000.0,727.0,207625.0,920.0,0.0,934.0,987.0
1ecd2313f709e75baa7eb607ce94a762406fb632e061e2aa1178b79bdf103bb2,1,7.0,7.0,1.0,32.5,32.5,,,,,,,,,,,
1eeb82dc883155756fc6190f74d0ec6c25b91c2fb2f0298b38e554d9d6079507,1,0.0,0.0,0.0,427.16,427.16,,,,,,,,,,,
1f218bf7dbf67ec880e878940497345a0f140f858cf1e6b153953e0f1eaf1486,1,1.0,1.0,1.0,1114.52,1114.52,1f218bf7dbf67ec880e878940497345a0f140f858cf1e6b153953e0f1eaf1486,4729699.0,SP,9340000000000000.0,1000.0,806.0,179000.0,940.0,12374.0,954.0,988.0
1f21c50a8b4caa10bbee93415ab4f5668aabf3e9a696b02371e7fbe665c68a23,3,0.0,0.0,0.0,1027.23,342.41,,,,,,,,,,,
1f2b5d5d7808f3d60a2a860b15109d9c46ad640016405b71a7ad3ffedf2b9088,1,0.0,0.0,0.0,18648.0,18648.0,1f2b5d5d7808f3d60a2a860b15109d9c46ad640016405b71a7ad3ffedf2b9088,2732500.0,MS,9960000000000000.0,9640000000000000.0,960.0,2310000000000000.0,960.0,0.0,983.0,989.0
1f358738b1233171183a0572f3f015a8ee4fd2662f9a97f64fca065fa86a3c34,1,7.0,7.0,1.0,727.09,727.09,,,,,,,,,,,
1f382c333dccbbcb0b5e70e3f9cb6b167a37fde1a2f80e224e7665fc949c78e9,1,0.0,0.0,0.0,115.1,115.1,,,,,,,,,,,
1f3fe2cbe5600beb6f3f58549ebb8bc7725164125c5b6019ba416c68b19497f1,1,0.0,0.0,0.0,6227.37,6227.37,,,,,,,,,,,
1f4f40c035fc0f88de14c6b7026ac2a841fe34cb9bca91e4e0b170f497a135da,1,0.0,0.0,0.0,12460.86,12460.86,1f4f40c035fc0f88de14c6b7026ac2a841fe34cb9bca91e4e0b170f497a135da,4639701.0,SP,7920000000000000.0,8040000000000000.0,942.0,2.01e+16,920.0,1641.0,975.0,989.0
1f50880cb6e7807c3121a8d8d0a8588ac59a9e0d592c4c5d7818235c71f9170c,1,0.0,0.0,0.0,450.0,450.0,1f50880cb6e7807c3121a8d8d0a8588ac59a9e0d592c4c5d7818235c71f9170c,2399199.0,MG,9870000000000000.0,9940000000000000.0,894.0,166500.0,830.0,1328.0,943.0,989.0
1f7f82d7d77b07ba13ff5985fd2a10913ca7bbbb427f6d09248a6db17e2e044d,1,4.0,4.0,1.0,8455.0,8455.0,1f7f82d7d77b07ba13ff5985fd2a10913ca7bbbb427f6d09248a6db17e2e044d,4120400.0,PE,6270000000000000.0,2e+16,714.0,109000.0,790.0,18264.0,956.0,987.0
1f95b7fd02c3190350882b1ffa5aad21573f5e068ea65be1ac49c6967388fd26,1,0.0,0.0,0.0,550.24,550.24,1f95b7fd02c3190350882b1ffa5aad21573f5e068ea65be1ac49c6967388fd26,4754701.0,SC,9210000000000000.0,539568000000000.0,902.0,85400.0,890.0,9147.0,967.0,989.0
1fae763e12e03bd2be60a382a0a8178b69c8b43d4d99558bf6bef004a8e76646,1,4.0,4.0,1.0,3237.5,3237.5,1fae763e12e03bd2be60a382a0a8178b69c8b43d4d99558bf6bef004a8e76646,6550200.0,PE,9040000000000000.0,7540000000000000.0,780.0,1.41e+16,840.0,4534.0,955.0,989.0
1fc024619ed1e4991126e0ebf22d6119ddd62ef3d1fcf18043a4c659e1741b40,7,0.0,0.0,0.0,73172.91,10453.272857142858,1fc024619ed1e4991126e0ebf22d6119ddd62ef3d1fcf18043a4c659e1741b40,2222600.0,SP,9400000000000000.0,8180000000000000.0,952.0,2.01e+16,960.0,10305.0,973.0,989.0
1fe631902fbb984c9a3dd14e9186795139b9497451ec8c9c41bcadf3e7435ae7,1,0.0,0.0,0.0,978.9,978.9,1fe631902fbb984c9a3dd14e9186795139b9497451ec8c9c41bcadf3e7435ae7,4781400.0,CE,1000.0,5510000000000000.0,924.0,0.0,980.0,0.0,941.0,986.0
1fed7cea4b08c2deda1c19c23ca0fe99774352109e82ec836f1bc5250b158f23,1,1.0,1.0,1.0,575.0,575.0,1fed7cea4b08c2deda1c19c23ca0fe99774352109e82ec836f1bc5250b158f23,2863100.0,SC,9540000000000000.0,971456000000000.0,957.0,2.19e+16,940.0,10614.0,983.0,989.0
2002db391aa4772eff3d5efb1436cafdbf652ed85a83f492e0ba0de05662d54e,1,0.0,0.0,0.0,315.0,315.0,,,,,,,,,,,
201bcb77b3c4384f1022b03d65966a69a574be7320005c108c74a0bdb1456daa,1,0.0,0.0,0.0,105691.48,105691.48,201bcb77b3c4384f1022b03d65966a69a574be7320005c108c74a0bdb1456daa,2441501.0,SP,9990000000000000.0,1000.0,928.0,2.47e+16,940.0,0.0,980.0,988.0
2027fdc4af56a197ccb691da3e2d0c4ac7ad4c873b52c48ab8efbd63ef887d1f,1,0.0,0.0,0.0,2750.0,2750.0,2027fdc4af56a197ccb691da3e2d0c4ac7ad4c873b52c48ab8efbd63ef887d1f,4639701.0,BA,9770000000000000.0,9390000000000000.0,921.0,74600.0,930.0,5284.0,981.0,988.0
20285ab0a581c1e61626897f082e7a5bc414d2f7b900a8b2089f5059a32c6f23,1,0.0,0.0,0.0,5936.63,5936.63,20285ab0a581c1e61626897f082e7a5bc414d2f7b900a8b2089f5059a32c6f23,4110700.0,SP,3.61e+16,7470000000000000.0,536.0,7870000000000000.0,820.0,38843.0,475.0,983.0
202dc92a81f4fedfc9f9ad87e2b85299f80952ceda54643804e81973804bb0fd,1,0.0,0.0,0.0,3307.87,3307.87,,,,,,,,,,,
2035195d44218a45db3fb167f836d088b635fbd468dd4640fba1f5bdf8f3bdb6,1,0.0,0.0,0.0,1706.51,1706.51,,,,,,,,,,,
20686579bdf12a68442d16e4de2f1af57fa111953a2dff7beb56b5578b84c2c4,1,0.0,0.0,0.0,1071.5,1071.5,,,,,,,,,,,
207111497aeb1361a8cc9035d1fc7989db5d84e4e264bda97e3fcf404fb567d4,1,0.0,0.0,0.0,223.98,223.98,,,,,,,,,,,
20787cf91b869546200b5e4242f5dda240db3ccb67460b5e82ecb2130d24717f,1,0.0,0.0,0.0,5626.45,5626.45,20787cf91b869546200b5e4242f5dda240db3ccb67460b5e82ecb2130d24717f,4711302.0,GO,9770000000000000.0,948460000000000.0,944.0,2.09e+16,970.0,4388.0,981.0,989.0
208b82eb40ca452339a9259b85e8b0b2d0f7a7cb6b52b6a3d9b7f46f6772075a,1,0.0,0.0,0.0,23278.7,23278.7,,,,,,,,,,,
208d2d0eb39d885bc036cc97997a2d9d70c6953bf43bd51699c3f76a39f4b03f,1,0.0,0.0,0.0,429.65,429.65,,,,,,,,,,,
20939a3f14af2ff48fb6d55c17f279f4858fbf8bab8f904f49717e65caae0b48,2,4.0,4.0,1.0,2745.37,1372.685,,,,,,,,,,,
209750632679e7ff07349ae7c182e15c45f568d33cd45374328cb79aa62b6c83,1,0.0,0.0,0.0,973.8,973.8,,,,,,,,,,,
209bcbb3b49f5fb55245e70d2e5ce2e120182199baa06de3398b1fe7747553b8,5,0.0,0.0,0.0,1626795.95,325359.19,209bcbb3b49f5fb55245e70d2e5ce2e120182199baa06de3398b1fe7747553b8,4632001.0,RS,9300000000000000.0,7620000000000000.0,937.0,2.18e+16,930.0,24.0,982.0,989.0
209f89427933cfd05562db1c09d0b0bb042a801165be1bd3274010c8e42e4d7c,1,0.0,0.0,0.0,180.79,180.79,209f89427933cfd05562db1c09d0b0bb042a801165be1bd3274010c8e42e4d7c,4643502.0,RJ,7990000000000000.0,8490000000000000.0,912.0,137000.0,920.0,41678.0,973.0,989.0
20ab835f0f75a274ee3209ebc45fb0b76c6c2461d0010cff696bc82fc3277797,1,0.0,0.0,0.0,412.33,412.33,,,,,,,,,,,
20b57761bf69da3738b97f5ba8150e26abda2af82e6fe62b56b8821734530d29,1,0.0,0.0,0.0,296.63,296.63,,,,,,,,,,,
20b9a3ad18c0c28fae9504c0b96b5684f96f3b14613c8c65f71d08a09aefd772,1,0.0,0.0,0.0,3534.82,3534.82,20b9a3ad18c0c28fae9504c0b96b5684f96f3b14613c8c65f71d08a09aefd772,2593400.0,SP,9410000000000000.0,780406000000000.0,957.0,2.4e+16,960.0,91.0,979.0,988.0
20c9430c05d4f27a6239a11f17748b0555fc4d8d7661fde1e80f16fa8833a93c,1,28.0,28.0,1.0,307.61,307.61,,,,,,,,,,,
20ce4113d540e44c054bf1cc7b1e6fe907d84266a8bacca46fb95822a036290e,1,0.0,0.0,0.0,522.83,522.83,,,,,,,,,,,
20d099aef72663aa7310978582ddf8c6d5e5d45dfdb0bc937d392fd4c1c2d02d,1,3.0,3.0,1.0,3900.0,3900.0,20d099aef72663aa7310978582ddf8c6d5e5d45dfdb0bc937d392fd4c1c2d02d,4661300.0,RS,5250000000000000.0,7400000000000000.0,534.0,1230000000000000.0,800.0,652.0,751.0,946.0
20dbbaf0b9bbaea84df4fed9ead1bdacb51f15565d8fb0c6c44fcac248db5ec8,1,0.0,0.0,0.0,373.12,373.12,,,,,,,,,,,
20e059b524a7eaad1e55e29373a8856be776d1ef298ff2dac9a6cb3a40e90593,2,1.0,2.0,0.5,105849.20999999999,52924.604999999996,20e059b524a7eaad1e55e29373a8856be776d1ef298ff2dac9a6cb3a40e90593,4689399.0,SP,9390000000000000.0,6890000000000000.0,958.0,1.79e+16,910.0,237.0,975.0,989.0
20eafe522cd3e84d7287e1e941ee9f42adeeaac362778e2b11638244c36765b1,1,0.0,0.0,0.0,80.15,80.15,,,,,,,,,,,
20eb37521df91ad97f23bd4007734768d3ffe5afde1013dd7fad2c60a9ad5322,2,0.0,0.0,0.0,656.73,328.365,20eb37521df91ad97f23bd4007734768d3ffe5afde1013dd7fad2c60a9ad5322,4771701.0,PR,9130000000000000.0,50.0,964.0,2.56e+16,980.0,20313.0,981.0,989.0
20ec4e513e2d049267b131322a1b329b17f94c9038ca68081b97dbb8a95ce9a6,2,1.0,2.0,0.5,691.25,345.625,,,,,,,,,,,
211494cc7d8d6dca601ec12ecb0b0e099ee22d0ebe7325c050edc5dc73b3a19d,1,3.0,3.0,1.0,300.28,300.28,211494cc7d8d6dca601ec12ecb0b0e099ee22d0ebe7325c050edc5dc73b3a19d,4742300.0,SC,894091000000000.0,1000.0,876.0,1.8e+16,950.0,322.0,949.0,988.0
212051f1aca7f9c82a6c0bf7ded5967633c5580e9790880b6014fa9a25c33cab,2,0.0,0.0,0.0,129.17000000000002,64.58500000000001,,,,,,,,,,,
213bddc02cad580dc6dce5c04e3d39eb8ebfdba96cd11ce8bce44c7101be4880,1,0.0,0.0,0.0,760.3,760.3,,,,,,,,,,,
214c498a77c03e04f5dbb55e370d12ea950e91fb4f75b22e06b02f181b648d63,10,0.0,0.0,0.0,990335.38,99033.538,,,,,,,,,,,
21565e934c76f3305265e48f3a4bfbb683c5f3d2be96084abcf5d51834baa1d7,2,0.0,0.0,0.0,2010.0,1005.0,21565e934c76f3305265e48f3a4bfbb683c5f3d2be96084abcf5d51834baa1d7,4687703.0,RS,898962000000000.0,8410000000000000.0,956.0,2250000000000000.0,940.0,121.0,976.0,989.0
2158fdc13011d2f637ef0ca884b3fc849280f5d5cbd5916a6fdf04b59ac04d6b,1,1.0,1.0,1.0,2688.0,2688.0,,,,,,,,,,,
215e25caa140aeb01f594672e69f023c74c184753eff286dfc9714c8b9dbc1ae,1,0.0,0.0,0.0,1370.43,1370.43,215e25caa140aeb01f594672e69f023c74c184753eff286dfc9714c8b9dbc1ae,1020101.0,MG,9110000000000000.0,1000.0,824.0,24500.0,820.0,76174.0,801.0,983.0
216ae3b11a637a05753c140d0d9a09e81c530e14377f65901b1c139bdfa880ff,1,0.0,0.0,0.0,313.56,313.56,,,,,,,,,,,
218e4eaf2ba8b291004780fb4cc50e1fc61f731f569309c3bc1150cf10f4546c,1,0.0,0.0,0.0,2460.0,2460.0,,,,,,,,,,,
21a381372a32ec46d21687ed6f4ac63e1a6d55cd0c5f4a1a434eb21f2b41be3b,1,0.0,0.0,0.0,1102.0,1102.0,,,,,,,,,,,
21b3f4dc112cba68f88206e2e73367a10de3c001e99cba4008f8efdfbf15eb1a,1,0.0,0.0,0.0,316.92,316.92,,,,,,,,,,,
21c3986021a203bcd40f8c11bec17c17af84f0f2ae26718d784d3f87611d0d0e,1,0.0,0.0,0.0,96945.0,96945.0,21c3986021a203bcd40f8c11bec17c17af84f0f2ae26718d784d3f87611d0d0e,4691500.0,PA,9000000000000000.0,9130000000000000.0,963.0,1.97e+16,940.0,0.0,982.0,989.0
21cbfa1e888f0e9143c89b385ff2c984c6bd1b848e5857e837aa2e5118255800,1,5.0,5.0,1.0,991.87,991.87,,,,,,,,,,,
21dff853e547f2780248a1d3dcdd625e4f8f47f49474ad4abb11517688241479,1,0.0,0.0,0.0,246.8,246.8,,,,,,,,,,,
2209390d2b23527b4bd0c8f106ac275d5fcba572d22c1d157f5ff81b84d6cecd,1,0.0,0.0,0.0,871.23,871.23,2209390d2b23527b4bd0c8f106ac275d5fcba572d22c1d157f5ff81b84d6cecd,4757100.0,MG,9640000000000000.0,1000.0,947.0,215600.0,950.0,7311.0,980.0,989.0
220d71fdef4905ffea1b1912112e7ed9860aeff7a592293f64618c691d422086,1,68.0,68.0,1.0,812.4,812.4,,,,,,,,,,,
22119a5969e284878e8a8afd16c01186dfec781225c8c205ea4c0c9c24e5c89a,1,8.0,8.0,1.0,69.0,69.0,22119a5969e284878e8a8afd16c01186dfec781225c8c205ea4c0c9c24e5c89a,4930202.0,SC,8420000000000000.0,4.15e+16,234.0,1.71e+16,440.0,4042.0,146.0,988.0
2216402a5e84d3ad387c8f83bfa9f5d928a96c8c3fd6852583563de4d7c6fa9c,1,1.0,1.0,1.0,911.34,911.34,2216402a5e84d3ad387c8f83bfa9f5d928a96c8c3fd6852583563de4d7c6fa9c,3314711.0,SP,857456000000000.0,9900000000000000.0,883.0,152300.0,930.0,0.0,947.0,986.0
221b8e0c5be8e0139b29ec373e972c6d7c92140fb89d4656a7dc2413a11543e9,1,0.0,0.0,0.0,139.76,139.76,,,,,,,,,,,
222f6dd763f571b222ae7e75f8ce0a418c7bd0f8f37d6a8e05bedf698ef21887,2,0.5,1.0,0.5,1150.58,575.29,,,,,,,,,,,
224a7c34426f4bc5bd41002f6ca0ad1f561c701bec6c1a68fe96cae6a5559a70,2,11.5,13.0,1.0,245.26,122.63,,,,,,,,,,,
2272954522d30a5d3d8bf154d487dafe9f45303057d3198ffa3b6fd9904a4411,1,0.0,0.0,0.0,869.0,869.0,2272954522d30a5d3d8bf154d487dafe9f45303057d3198ffa3b6fd9904a4411,4731800.0,RS,4.81e+16,6800000000000000.0,958.0,2.43e+16,810.0,27.0,979.0,988.0
22767c50076717cdb3c031acea22415097f6634d345c47c4ba4c26d3630c3b43,6,0.0,0.0,0.0,488077.08,81346.18000000001,22767c50076717cdb3c031acea22415097f6634d345c47c4ba4c26d3630c3b43,4623199.0,PR,7340000000000000.0,7940000000000000.0,741.0,1.16e+16,930.0,54968.0,976.0,989.0
229fc205f48b9a4a4f4ca73dfb4cdca474c6a6cffabb4a314e4850819362617e,1,0.0,0.0,0.0,480.33,480.33,,,,,,,,,,,
22a8a0ea38e34f6d649803a19f8bd72d702a01221c82d0f31f6fa2cbddff8ee9,1,0.0,0.0,0.0,81.56,81.56,,,,,,,,,,,
22a8a6cbeabfcac026a0a793ce03507aa3e6236cf6db67b82c56e81319731807,1,2.0,2.0,1.0,5300.8,5300.8,,,,,,,,,,,
22af6b01d452e9be10012158052a801fa190b9ba88d63d07d6b777db89b67d90,1,0.0,0.0,0.0,705.49,705.49,22af6b01d452e9be10012158052a801fa190b9ba88d63d07d6b777db89b67d90,8020001.0,SC,7640000000000000.0,7730000000000000.0,698.0,9490000000000000.0,870.0,8487.0,909.0,986.0
22b5f233539b4ec6eb8357a8483e1a0765ea33cf7cf71ae61770f25e87c622a0,1,0.0,0.0,0.0,87671.67,87671.67,22b5f233539b4ec6eb8357a8483e1a0765ea33cf7cf71ae61770f25e87c622a0,4672900.0,PR,9950000000000000.0,8960000000000000.0,949.0,2.77e+16,960.0,0.0,975.0,989.0
22bcb6f7aec2a60c3a1323907ab6ac7f39106f11ceec183f33dbc96c13d58e2a,1,0.0,0.0,0.0,882.41,882.41,,,,,,,,,,,
22bd413272a6a00ab829d109c545aac0763d063fba794c0e13b97c68bc29f94c,1,1.0,1.0,1.0,1424.84,1424.84,22bd413272a6a00ab829d109c545aac0763d063fba794c0e13b97c68bc29f94c,3314702.0,SP,9890000000000000.0,9440000000000000.0,962.0,2.45e+16,980.0,0.0,979.0,989.0
22c745cd82c45f94845e903330773753bdbef7b5d3e99b835ec85d2ed7d06ff4,2,0.0,0.0,0.0,4183.5199999999995,2091.7599999999998,,,,,,,,,,,
22d7bd2c94618f1cd6b9984c54eacffb298a6f7642f50c54b54e924e6961ed15,1,0.0,0.0,0.0,153.23,153.23,,,,,,,,,,,
23324b3c93a7211483c146313b47a295d7d53dda5bd3fb02d2ef749afb76cd4c,1,0.0,0.0,0.0,6541.69,6541.69,23324b3c93a7211483c146313b47a295d7d53dda5bd3fb02d2ef749afb76cd4c,2122000.0,SP,9800000000000000.0,9290000000000000.0,958.0,2.23e+16,950.0,1719.0,979.0,989.0
233d951c8c774f1e07df5a473e219097b7ef6c2e2aa83d6eb5c59816b1093958,1,0.0,0.0,0.0,153.82,153.82,,,,,,,,,,,
2342f5cdee08a0605d7376f947103eb92a55d5c51df8ee5ca38a8d4cb75f88f3,1,0.0,0.0,0.0,2766.55,2766.55,,,,,,,,,,,
2348f5949436afdc79aeff555170317848809413e6f4726ea3aa32f984923d6a,1,0.0,0.0,0.0,814.5,814.5,2348f5949436afdc79aeff555170317848809413e6f4726ea3aa32f984923d6a,4781400.0,MS,9790000000000000.0,1000.0,946.0,225500.0,960.0,0.0,968.0,988.0
2361eda5afc52e1cd02001bca7284079a1ea78c20ce3e29e6c639a2717c5109c,1,1.0,1.0,1.0,49.66,49.66,,,,,,,,,,,
2368ba4c33367298a1c7b11d185d0262e3624f2849d362d11e44b3d17b11e301,1,0.0,0.0,0.0,2176.58,2176.58,,,,,,,,,,,
2377983c3f34bd024f440092c44952af45d6fc278577bc9d15ae26f0fcb19501,2,0.0,0.0,0.0,51992.97,25996.485,2377983c3f34bd024f440092c44952af45d6fc278577bc9d15ae26f0fcb19501,4930202.0,MG,9400000000000000.0,9930000000000000.0,949.0,121875.0,950.0,18264.0,981.0,988.0
239c20f895a745bdb1e56b253e8a28b79400340caff4e03ac5d98fdb7c3512ff,1,0.0,0.0,0.0,991.67,991.67,,,,,,,,,,,
23ace987ec10ce81c3f0f2c7410240b7332ec57da84481737bc3f819c96d11c3,1,0.0,0.0,0.0,655.21,655.21,23ace987ec10ce81c3f0f2c7410240b7332ec57da84481737bc3f819c96d11c3,4744005.0,SC,9930000000000000.0,1000.0,966.0,257750.0,960.0,0.0,982.0,989.0
23aec99ce795954815888ae4090dcacf318824c06fdf17f6679ece242c34f31b,1,0.0,0.0,0.0,1029.15,1029.15,23aec99ce795954815888ae4090dcacf318824c06fdf17f6679ece242c34f31b,4711302.0,PR,9670000000000000.0,9400000000000000.0,936.0,2130000000000000.0,960.0,5255.0,980.0,988.0
23f96695af6bae69a2fe93476c5fb6f259e0c6cda88e8d8188a3130e2140aece,1,0.0,0.0,0.0,159.08,159.08,,,,,,,,,,,
24037765228ca1bce6743570728395541ca481ac79d854fe95bace4710c3cacb,29,0.13793103448275862,2.0,0.10344827586206896,490126.77,16900.923103448276,24037765228ca1bce6743570728395541ca481ac79d854fe95bace4710c3cacb,2660400.0,SP,8540000000000000.0,7070000000000000.0,587.0,1.63e+16,850.0,1597.0,961.0,989.0
241b28e638fabd5fb3e37f0b12d401ef81090d84c3bd64fad16f8cea7b694828,4,1.0,3.0,0.5,12179.84,3044.96,,,,,,,,,,,
2427f3a24b353859e5d48cfcb8fca8c87128b35af6b7a1ceb111306d9b8304c2,1,7.0,7.0,1.0,345.08,345.08,,,,,,,,,,,
2428f77a217506adf038201a6e6d89bbfb70b40a85de3278f031b376cca96ea0,3,1.0,1.0,1.0,155593.32,51864.44,2428f77a217506adf038201a6e6d89bbfb70b40a85de3278f031b376cca96ea0,2311700.0,SP,7940000000000000.0,8860000000000000.0,798.0,1.92e+16,910.0,8485.0,970.0,985.0
242f8c0e6c8fb2eec6538a7fe2706f1adcd0c5e64cdced05e3260c503a1a3dba,1,0.0,0.0,0.0,383.42,383.42,,,,,,,,,,,
242ff53ad1a89f496c7306726b4e56c41e27469859ee8040f12bd2ebec42da9a,1,0.0,0.0,0.0,10271.5,10271.5,242ff53ad1a89f496c7306726b4e56c41e27469859ee8040f12bd2ebec42da9a,4771704.0,RS,9720000000000000.0,8540000000000000.0,945.0,213000.0,990.0,0.0,978.0,988.0
243635a7d27a7e3669b6cff3d1755da45095429043ed931be1cdea92e128b6f3,2,0.0,0.0,0.0,71316.25,35658.125,243635a7d27a7e3669b6cff3d1755da45095429043ed931be1cdea92e128b6f3,1031700.0,SP,8150000000000000.0,9700000000000000.0,957.0,1970000000000000.0,970.0,0.0,981.0,989.0
2448185102a81dfd99976ec246e09264748b58885eb8da2b7e36e130d7ca9fcd,1,0.0,0.0,0.0,255.92,255.92,2448185102a81dfd99976ec246e09264748b58885eb8da2b7e36e130d7ca9fcd,4321500.0,SC,9180000000000000.0,8940000000000000.0,957.0,2700000000000000.0,950.0,0.0,976.0,987.0
2449bcfa58c237ac0c1816577908dd1654b91b7ee6303c3c340069ff3ddf0a99,1,1.0,1.0,1.0,1183.33,1183.33,2449bcfa58c237ac0c1816577908dd1654b91b7ee6303c3c340069ff3ddf0a99,4633801.0,SP,9480000000000000.0,8800000000000000.0,939.0,2100000000000000.0,980.0,489.0,982.0,988.0
244bfb15936e2fe041fdc8ab7dccc6736dccfa6d794159ded881099c5e074a4a,1,0.0,0.0,0.0,636.1,636.1,,,,,,,,,,,
